star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl05201708310080e91,mag_fl05201707310040e91,mag_fl05201707310041e91,mag_fl05201707310042e91,mag_fl05201708020080e91,mag_fl05201708020103e91,mag_fl05201708020104e91,mag_fl05201708300068e91,mag_fl05201708300069e91,mag_fl05201708300070e91,mag_fl05201708300071e91,mag_fl05201708300072e91,mag_fl05201708300073e91,mag_fl05201708310081e91,mag_fl05201708310082e91,mag_fl05201708310084e91,mag_fl05201708310085e91,mag_fl05201708310086e91,mag_fl05201802250140e91,mag_fl05201802250141e91,mag_fl05201802250142e91,err_fl05201708310080e91,err_fl05201707310040e91,err_fl05201707310041e91,err_fl05201707310042e91,err_fl05201708020080e91,err_fl05201708020103e91,err_fl05201708020104e91,err_fl05201708300068e91,err_fl05201708300069e91,err_fl05201708300070e91,err_fl05201708300071e91,err_fl05201708300072e91,err_fl05201708300073e91,err_fl05201708310081e91,err_fl05201708310082e91,err_fl05201708310084e91,err_fl05201708310085e91,err_fl05201708310086e91,err_fl05201802250140e91,err_fl05201802250141e91,err_fl05201802250142e91,
30,1.09,1.6112919079380927,3332.947,351.745,239.206490701,55.5703607371,0.9650,-0.0038,15.0620,15.0300,15.0014,14.8895,14.9943,14.9897,14.9559,14.9898,15.0327,15.1174,15.0682,15.0565,15.0828,15.0815,15.0484,15.0437,15.0072,15.0401,14.9769,14.9627,15.1518,0.0353,0.0318,0.0312,0.1098,0.0496,0.0529,0.0473,0.0379,0.0363,0.0417,0.0358,0.0368,0.0410,0.0340,0.0367,0.0434,0.0400,0.0363,0.0866,0.0513,0.0528
31,0.71,4.91135434044168,43.407,355.286,239.836021784,55.5739448322,3.2363,5.5421,99.9999,99.9999,99.9999,15.4025,16.2243,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,99.9999,9.9999,9.9999,9.9999,0.3700,0.2437,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999,9.9999
32,0.96,1.4258913527307704,3345.090,358.742,239.204148903,55.5710999591,0.9730,0.0418,14.8890,14.9290,14.9184,15.0655,14.9443,14.9037,14.8839,14.9398,14.8777,14.9404,14.8922,14.8315,14.8998,14.9285,14.9194,14.9667,14.8892,14.8881,14.9469,14.8957,14.8438,0.0288,0.0313,0.0337,0.1260,0.0510,0.0538,0.0548,0.0355,0.0333,0.0347,0.0324,0.0324,0.0298,0.0308,0.0315,0.0406,0.0378,0.0275,0.0830,0.0482,0.0408
33,2.00,4.657077264565325,3857.344,361.036,239.106119928,55.5705575743,1.4005,0.1082,10.7320,10.7340,10.7424,10.7165,10.7364,10.7437,10.7109,10.7388,10.7397,10.7374,10.7402,10.7445,10.7418,10.7355,10.7274,10.7497,10.7292,10.7301,10.7309,10.7437,10.7358,0.0049,0.0039,0.0042,0.0056,0.0055,0.0043,0.0038,0.0056,0.0047,0.0044,0.0044,0.0038,0.0046,0.0053,0.0044,0.0057,0.0041,0.0047,0.0039,0.0029,0.0025
34,1.12,1.4491664049470423,3578.604,370.022,239.159433582,55.5719696558,0.9459,-0.0814,15.5420,15.4600,15.5374,15.3635,15.3973,15.2977,15.6349,15.4048,15.4297,15.4504,15.5242,15.4255,15.4868,15.4105,15.4854,15.4227,15.4332,15.4741,15.6259,15.4957,15.6108,0.0514,0.0504,0.0527,0.1369,0.0730,0.0666,0.0970,0.0483,0.0567,0.0547,0.0594,0.0503,0.0483,0.0422,0.0461,0.0574,0.0533,0.0472,0.1577,0.0832,0.0790
35,1.21,2.630334917986342,2495.857,400.317,239.366573658,55.5767364843,0.9887,0.0616,12.8340,12.8360,12.8344,12.8285,12.8223,12.8447,12.7869,12.8458,12.8427,12.8464,12.8412,12.8455,12.8398,12.8375,12.8374,12.8417,12.8242,12.8491,12.8679,12.8297,12.8298,0.0070,0.0070,0.0072,0.0191,0.0100,0.0109,0.0088,0.0079,0.0079,0.0075,0.0079,0.0072,0.0083,0.0063,0.0069,0.0080,0.0069,0.0074,0.0154,0.0092,0.0081
36,1.34,2.191488185116688,3840.531,479.623,239.108998111,55.5834145474,0.9409,0.1045,12.9100,12.8980,12.8974,12.8795,12.8933,12.9087,12.8729,12.9158,12.9037,12.9064,12.8982,12.9085,12.9078,12.8945,12.9024,12.9167,12.8892,12.8951,12.8779,12.8957,12.8768,0.0066,0.0068,0.0072,0.0150,0.0101,0.0106,0.0092,0.0080,0.0076,0.0079,0.0070,0.0067,0.0073,0.0078,0.0069,0.0083,0.0080,0.0071,0.0138,0.0084,0.0084
37,1.39,2.5379090761774603,135.660,482.803,239.818250887,55.5876963126,1.0118,0.1238,14.5490,14.5100,14.5614,14.6505,14.5413,14.5227,14.5319,14.5488,14.6057,14.5644,14.5282,14.5535,14.5448,14.5855,14.5144,14.5947,14.5242,14.6181,14.4909,14.3667,14.5168,0.0215,0.0190,0.0214,0.0823,0.0387,0.0477,0.0360,0.0266,0.0264,0.0247,0.0243,0.0261,0.0242,0.0253,0.0236,0.0310,0.0277,0.0253,0.0646,0.0386,0.0395
38,1.30,2.1810794059746854,2949.233,494.615,239.279576605,55.5863578184,0.9836,0.0477,13.1580,13.1490,13.1464,13.1445,13.1514,13.1457,13.0989,13.1458,13.1557,13.1484,13.1602,13.1625,13.1268,13.1615,13.1464,13.1587,13.1572,13.1611,13.1389,13.1717,13.1338,0.0085,0.0078,0.0088,0.0238,0.0119,0.0132,0.0123,0.0098,0.0102,0.0096,0.0079,0.0084,0.0084,0.0080,0.0089,0.0097,0.0097,0.0087,0.0178,0.0122,0.0105
39,1.77,7.158181258036658,345.180,525.799,239.778093884,55.5922349837,1.0551,0.1059,12.5350,12.5510,12.5514,12.5985,12.5454,12.5227,12.5139,12.5428,12.5467,12.5314,12.5322,12.5415,12.5398,12.5445,12.5534,12.5337,12.5402,12.5421,12.6189,12.5147,12.5258,0.0078,0.0063,0.0066,0.0143,0.0093,0.0088,0.0072,0.0069,0.0066,0.0064,0.0064,0.0065,0.0065,0.0064,0.0070,0.0065,0.0067,0.0066,0.0108,0.0078,0.0067
