star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl05201703040163e91,mag_fl05201703040161e91,mag_fl05201703040162e91,mag_fl05201802200091e91,mag_fl05201802200092e91,mag_fl05201802200093e91,err_fl05201703040163e91,err_fl05201703040161e91,err_fl05201703040162e91,err_fl05201802200091e91,err_fl05201802200092e91,err_fl05201802200093e91,
80,1.75,2.783222760099258,2805.090,2060.510,183.406138626,45.6332967303,0.9342,-0.0149,16.1020,16.2446,16.1874,16.0566,16.0944,16.0574,0.0394,0.0478,0.0494,0.0353,0.0511,0.0542
81,1.04,1.2550622856310347,2628.889,2080.431,183.433338408,45.6357175859,0.9566,-0.0851,14.2980,14.2936,14.2914,14.3136,14.3044,14.2734,0.0110,0.0115,0.0117,0.0112,0.0121,0.0130
82,0.55,0.25562745673508236,4102.055,2087.787,183.205553977,45.6340796934,0.8375,0.0046,99.9999,99.9999,99.9999,15.2686,15.2874,15.2674,9.9999,9.9999,9.9999,0.0179,0.0231,0.0242
83,1.31,1.7889862859039052,126.337,2098.219,183.820272316,45.6407364384,0.9622,0.1003,14.2440,14.2206,14.2274,14.2366,14.2184,14.2004,0.0111,0.0109,0.0113,0.0095,0.0129,0.0127
84,1.27,1.854727083173924,2058.878,2098.649,183.521437162,45.6385071808,0.9809,0.0116,14.5770,14.5416,14.5674,14.5646,14.6004,14.5574,0.0142,0.0134,0.0148,0.0131,0.0153,0.0166
85,1.60,1.9500541884806768,2585.575,2108.956,183.439974744,45.6388661432,0.9476,-0.0309,12.3370,12.3296,12.3354,12.3246,12.3324,12.3254,0.0040,0.0042,0.0038,0.0032,0.0036,0.0040
86,1.42,2.0386266788442753,1742.186,2122.192,183.57036245,45.6414788059,1.0164,-0.5053,16.1750,16.1316,16.2314,16.0586,16.1434,16.2304,0.0453,0.0441,0.0548,0.0414,0.0593,0.0672
87,3.58,11.26054362893284,1466.625,2128.658,183.612962833,45.6425318074,1.6579,-0.2237,9.5480,9.5476,9.5494,9.5586,9.5674,9.5574,0.0040,0.0025,0.0028,0.0023,0.0022,0.0023
88,1.04,1.0877161620906401,303.317,2184.866,183.792779083,45.6499283682,1.0280,0.5142,15.5980,15.5616,15.5094,15.5796,15.5824,15.5444,0.0317,0.0305,0.0296,0.0270,0.0347,0.0373
89,0.49,0.3971378098109498,1118.574,2209.023,183.666649813,45.651644854,1.0273,-0.1016,14.3400,14.3416,14.3384,14.3366,14.3584,14.3324,0.0124,0.0125,0.0133,0.0113,0.0145,0.0149
90,0.94,0.9706559345263175,3370.790,2230.059,183.318276841,45.650724855,0.8642,-0.0653,16.0480,16.0186,16.0884,16.0766,16.1284,16.0904,0.0319,0.0360,0.0400,0.0367,0.0566,0.0497
91,0.77,0.7113322339425812,1872.239,2244.967,183.550016169,45.6545798399,1.0123,0.1979,15.5140,15.5206,15.5624,15.4896,15.5014,15.5344,0.0262,0.0275,0.0351,0.0255,0.0341,0.0365
92,0.35,0.12810922453237064,1287.961,2256.404,183.640368856,45.656564004,0.9872,-0.0862,14.1710,14.1806,14.1694,14.1716,14.1754,14.1724,0.0102,0.0116,0.0112,0.0094,0.0131,0.0128
93,3.24,10.755862471070484,3690.178,2285.227,183.268746935,45.6561502274,1.1082,0.1405,12.1280,12.1326,12.1264,12.0966,12.1164,12.1184,0.0052,0.0042,0.0040,0.0038,0.0035,0.0039
94,1.04,1.0290131886184128,239.264,2309.556,183.802507322,45.6634738249,0.9561,0.1874,16.1760,16.2456,16.1454,16.1436,16.1194,16.1164,0.0441,0.0457,0.0446,0.0415,0.0537,0.0595
95,1.85,2.2896541922521587,3587.614,2336.189,183.284486424,45.6618349317,0.9123,0.1080,14.4790,14.4526,14.4484,14.4346,14.4734,14.4734,0.0123,0.0149,0.0123,0.0106,0.0138,0.0127
96,2.77,8.393774961206262,3772.451,2402.851,183.255729635,45.6687239543,0.9544,0.1250,12.9480,12.9506,12.9514,12.9156,12.9404,12.9434,0.0064,0.0052,0.0051,0.0045,0.0052,0.0052
97,0.97,1.5482167447524857,1196.993,2440.752,183.6541232,45.6766046994,0.9747,0.1306,14.9940,14.9786,14.9734,14.9676,14.9214,14.9714,0.0160,0.0192,0.0193,0.0179,0.0222,0.0234
98,0.80,0.5824481280405642,2472.895,2459.898,183.456661916,45.6769734277,0.9980,-0.0456,12.4830,12.4826,12.4844,12.4776,12.4864,12.4814,0.0050,0.0049,0.0043,0.0038,0.0040,0.0040
99,0.94,0.8662169158230177,3102.129,2486.427,183.359240734,45.6788772682,0.9089,0.1073,14.6070,14.5846,14.5864,14.5936,14.5764,14.6114,0.0147,0.0129,0.0133,0.0121,0.0149,0.0151
